ID del juego,Géneros,Categorías
442080,"Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, PvP, Online PvP, Steam Trading Cards, In-App Purchases"
24200,"Action, Adventure, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support"
706220,,
1025580,"Free to Play, Strategy, Early Access","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Family Sharing"
1056600,"Action, Indie, Strategy, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases"
1195460,"Action, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, In-App Purchases"
1254120,"Action, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases"
1301720,"Adventure, Casual, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards"
1346070,"Action, Adventure, Indie, Massively Multiplayer","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Family Sharing"
408900,"Action, Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support"
1361000,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Leaderboards, Family Sharing"
1404210,"Action, Adventure","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1453490,"Casual, Free to Play, Indie, Simulation, Strategy","Multi-player, PvP, Online PvP, Co-op, Online Co-op"
1590320,"Action, Casual, Free to Play, Indie, Massively Multiplayer, Racing","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, In-App Purchases, Steam Cloud"
625340,"Action, Adventure, Indie, Massively Multiplayer, Simulation, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases"
1928420,"Action, Adventure, Massively Multiplayer, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, In-App Purchases"
1977530,"Casual, Simulation, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Stats"
1987080,"Adventure, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Supported, Steam Workshop, Family Sharing"
72850,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing"
11020,Racing,"Single-player, Multi-player, Includes level editor"
295110,"Action, Adventure, Massively Multiplayer","Multi-player, MMO, Steam Trading Cards"
304050,"Action, Adventure, Casual, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Partial Controller Support"
438040,"Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Free to Play","Single-player, Multi-player, MMO, Cross-Platform Multiplayer, Steam Trading Cards, In-App Purchases"
489940,"Action, Free to Play","Multi-player, PvP, Online PvP"
454650,"Action, Adventure, Casual, Massively Multiplayer","Single-player, Multi-player, MMO, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
814380,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing"
1070330,"Action, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
1173370,"Action, Casual, Indie, Sports, Free to Play, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Stats"
933110,"Free to Play, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud"
19900,Action,"Single-player, Multi-player, Family Sharing"
45740,"Action, Adventure","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
57300,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Includes level editor, Commentary available, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
22380,"Action, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
42700,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Valve Anti-Cheat enabled, Family Sharing"
42710,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Valve Anti-Cheat enabled, Family Sharing"
219150,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
208480,Adventure,"Single-player, Multi-player, Partial Controller Support"
220240,"Action, Adventure","Single-player, Multi-player, Co-op, Partial Controller Support"
202970,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Remote Play on TV, Family Sharing"
202990,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Remote Play on TV, Family Sharing"
212910,,Family Sharing
253710,"Action, Adventure, Free to Play, Simulation, Sports","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases"
242860,"Action, Indie, Massively Multiplayer, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
252330,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
265210,"Gore, Indie, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing"
270880,"Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing"
224480,"Action, Adventure, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
274170,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing"
274520,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
280160,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
254700,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards, Family Sharing"
301640,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
9900,"Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, Co-op, Full controller support, In-App Purchases"
313120,"Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Workshop, Stats, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing"
307690,"Action, Adventure, Racing","Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on Tablet, Remote Play on TV, Family Sharing"
238320,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing"
327890,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
321360,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, In-App Purchases, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on TV"
274940,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, In-App Purchases, Steam Cloud, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
298110,"Action, Adventure","Single-player, Multi-player, Co-op, Partial Controller Support"
332950,"Action, Adventure, Indie, Free to Play","Single-player, Steam Achievements, Captions available, Steam Cloud"
349760,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
355840,"Action, Free to Play, Massively Multiplayer, RPG, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing"
361990,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
362890,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Includes Source SDK, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
368360,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1012880,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
386880,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Steam Trading Cards, Family Sharing"
401680,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
414700,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
418460,"Action, Massively Multiplayer, Simulation, Strategy","Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Stats, Includes level editor, Family Sharing"
429720,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing"
438100,"Adventure, Casual, Massively Multiplayer, Simulation, Sports, Free to Play, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, Tracked Controller Support, VR Supported"
443110,"Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, Simulation, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Steam Turn Notifications"
446020,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
455120,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing"
50130,Action,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
1030830,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Family Sharing"
516750,"Indie, Racing, Simulation, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
360430,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing"
418370,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing"
544810,"Casual, Indie, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, In-App Purchases, Remote Play on Tablet"
698780,"Casual, Free to Play, Indie","Single-player, Remote Play on Phone, Remote Play on Tablet"
746510,"Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
765180,"Action, Adventure, Indie, Early Access","Single-player, Family Sharing"
