ID del juego,Géneros,Categorías
283410,Action,"Single-player, Steam Cloud, Family Sharing"
227100,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Family Sharing"
247910,"Action, Adventure","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
284160,"Racing, Simulation, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
286040,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
287020,Adventure,"Single-player, Steam Trading Cards, Family Sharing"
36700,,
227560,"Action, Indie","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
287340,"Racing, Sports","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
289300,"Action, Simulation, Strategy","Single-player, Multi-player, Steam Cloud, Includes level editor, Family Sharing"
289340,Strategy,"Single-player, Steam Cloud, Family Sharing"
289580,Strategy,"Single-player, Family Sharing"
292410,Racing,"Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing"
294190,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
289890,"RPG, Simulation, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
299050,"Action, Adventure","Single-player, Family Sharing"
299260,"Action, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing"
302080,"Indie, Simulation","Single-player, Partial Controller Support, Remote Play Together, Family Sharing"
304930,"Action, Adventure, Casual, Indie, Free to Play","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Steam Cloud, Valve Anti-Cheat enabled, Stats, Includes level editor, Remote Play on Tablet"
305260,"Free to Play, Simulation, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements"
311120,Action,"Single-player, Steam Trading Cards, Family Sharing"
311140,Action,"Single-player, Steam Trading Cards, Family Sharing"
311400,"Action, Casual, Indie, Racing, Simulation","Single-player, Partial Controller Support, Family Sharing"
311870,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards, Family Sharing"
312990,"Action, Adventure, Free to Play, Indie","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together"
55100,Action,"Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing"
315550,"Indie, Simulation","Single-player, Family Sharing"
317360,"Action, Free to Play, Indie","Multi-player, Cross-Platform Multiplayer, VR Support, Includes level editor, Includes Source SDK"
319150,,
320340,"Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
8170,"Action, Strategy","Single-player, Multi-player, Partial Controller Support"
320840,"Action, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
287450,"Simulation, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
323190,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
324570,Action,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
327010,"Action, Racing","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
261640,"Action, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
223650,,
330070,Video Production,
335320,Action,"Single-player, Partial Controller Support, Family Sharing"
230290,"Casual, Indie, Simulation, Early Access","Single-player, VR Supported, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing"
314420,"Action, Free to Play, Strategy","Single-player, Multi-player, Steam Cloud"
343440,"Action, Casual, Indie, Racing, Simulation","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
12120,Action,"Single-player, Family Sharing"
346670,"Action, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing"
307780,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
348510,"Action, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
287290,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
310890,"Action, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing"
356500,"Action, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Cloud, Remote Play Together, Family Sharing"
232090,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, In-App Purchases, Valve Anti-Cheat enabled, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing"
360940,"Action, Indie","Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Valve Anti-Cheat enabled, Family Sharing"
361280,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
376750,Action,"Single-player, Family Sharing"
382420,Action,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
390670,"Free to Play, Massively Multiplayer, Simulation","Multi-player, MMO, Co-op, Family Sharing"
371520,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
365810,"Action, Adventure, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing"
305980,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
385600,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
408110,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
236110,"Action, Free to Play, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support"
411330,Action,"Single-player, Multi-player, Family Sharing"
428430,"Adventure, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing"
268500,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing"
9850,"Simulation, Strategy","Single-player, Multi-player, Co-op, Family Sharing"
411310,"Simulation, Strategy","Single-player, Multi-player, Includes level editor, Family Sharing"
442810,"Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, Co-op, Steam Achievements, In-App Purchases"
448370,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
297450,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, VR Support, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
455910,"Action, Simulation","Single-player, Partial Controller Support, Steam Cloud, Family Sharing"
223100,"Action, Adventure","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Stats, Remote Play on TV, Family Sharing"
390340,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
49540,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing"
511140,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
514080,"Action, Adventure, Casual, Simulation, Sports, Strategy","Single-player, Family Sharing"
514140,Action,"Single-player, Family Sharing"
514150,Action,"Single-player, Family Sharing"
489520,"Action, Adventure, Indie, RPG, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on Tablet"
211400,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
550650,"Action, Free to Play","Multi-player, Steam Achievements, Steam Trading Cards, In-App Purchases"
550900,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Steam Trading Cards, In-App Purchases, Family Sharing"
552990,"Action, Massively Multiplayer, Simulation, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud"
558260,"Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
563560,"Action, Free to Play","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Captions available, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Includes Source SDK"
671440,"Indie, Simulation, Strategy","Single-player, Steam Cloud, Family Sharing"
694500,"Action, Strategy","Single-player, Family Sharing"
737870,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Includes level editor, Family Sharing"
741670,"Action, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing"
744900,"Action, Free to Play, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Remote Play on Tablet"
40990,"Action, Adventure","Single-player, Family Sharing"
790710,"Action, Massively Multiplayer, Simulation, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases"
809140,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
433850,"Action, Adventure, Free to Play, Massively Multiplayer","Multi-player, PvP, Online PvP, In-App Purchases"
837590,"Violent, Action","Single-player, Family Sharing"
837600,"Violent, Action","Single-player, Family Sharing"
656510,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Family Sharing"
864450,"Action, Simulation","Single-player, Family Sharing"
893680,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
915490,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
920490,Utilities,In-App Purchases
925570,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
936780,"Action, Free to Play, Indie","Single-player, Full controller support, In-App Purchases, Steam Cloud"
