ID del juego,Géneros,Categorías
857980,"Action, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing"
1019100,Action,"Single-player, Game demo, Partial Controller Support, Family Sharing"
1051690,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1055430,"Action, Adventure, Casual, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Remote Play Together, Family Sharing"
1707650,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Family Sharing"
1009560,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Family Sharing"
658970,"Casual, Free to Play, Indie, Massively Multiplayer, RPG, Simulation","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases"
722750,,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases"
731910,Casual,"Single-player, Family Sharing"
807890,"Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Remote Play Together, Family Sharing"
405900,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
495280,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
803600,"RPG, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
882710,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
924980,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing"
1167100,"Action, Indie, RPG","Single-player, Partial Controller Support, Family Sharing"
1191840,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
1233880,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing"
1288310,Indie,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1696440,"Indie, RPG, Strategy, Early Access","Single-player, Full controller support, Steam Workshop, Steam Workshop, Steam Cloud, Family Sharing"
1718570,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1939560,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1868180,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
6010,Adventure,"Single-player, Steam Cloud, Family Sharing"
603140,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements"
623080,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
863570,"Adventure, Casual, RPG, Simulation, Strategy","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
227920,"Strategy, Casual","Single-player, Family Sharing"
505060,"Action, Adventure, Indie, RPG, Early Access","Single-player, Steam Cloud, Includes level editor, Family Sharing"
433530,"Action, Indie, Massively Multiplayer","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
1371480,"Action, Indie, Strategy, Early Access","Multi-player, PvP, Online PvP, Steam Trading Cards, In-App Purchases, Family Sharing"
1763050,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing"
1968340,"Action, Indie, Simulation, Early Access","Single-player, Partial Controller Support, Family Sharing"
2209680,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
2027330,"Action, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Includes level editor, Family Sharing"
733610,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1344350,"Action, Adventure, Free to Play, Indie","Single-player, Partial Controller Support, Steam Cloud"
1599020,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1732740,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1842810,,
1863670,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing"
2273880,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing"
2427700,"Strategy, Early Access","Multi-player, PvP, Online PvP, Steam Cloud, Family Sharing"
1529570,Audio Production,Steam Cloud
205550,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Family Sharing"
99910,"Adventure, Casual, Free to Play, Massively Multiplayer, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases"
105430,,
109410,,
286080,"Action, Adventure, Free to Play, Indie","Single-player, Full controller support, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Includes Source SDK"
238910,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
259360,,
267060,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
267940,"Action, Racing","Single-player, Family Sharing"
312640,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
328940,Indie,"Single-player, Co-op, Steam Achievements, Partial Controller Support, Family Sharing"
344130,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
346210,,
348960,,
350620,,
351800,,
356200,,
357780,,
357900,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
359810,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
368650,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
371390,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing"
375010,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
375620,"Action, Adventure, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Trading Cards, Remote Play Together, Family Sharing"
385890,"Action, Free to Play, Massively Multiplayer, RPG, Strategy, Early Access","Multi-player, MMO, Co-op, Steam Achievements, Family Sharing"
389400,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
392820,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
402330,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing"
404070,"Casual, Free to Play, Indie, RPG, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Trading Cards, Remote Play Together"
405950,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
272890,"Indie, Sports","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing"
415350,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing"
415960,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing"
416690,Indie,Multi-player
418160,"Casual, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
418430,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
424000,"Action, Adventure","Single-player, Steam Trading Cards, Family Sharing"
430020,Adventure,"Single-player, Steam Trading Cards, Family Sharing"
434210,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
434500,"Action, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing"
435140,"Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing"
440730,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing"
448460,,
448470,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
449520,"Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing"
449530,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
452920,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing"
453850,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
455970,Casual,"Single-player, Steam Trading Cards, Family Sharing"
456660,Casual,"Single-player, Steam Trading Cards, Family Sharing"
461880,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
461890,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
463100,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
463710,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
466890,"Action, Adventure","Single-player, Steam Trading Cards, Family Sharing"
473810,"Action, Adventure, Indie, Massively Multiplayer, Simulation","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Partial Controller Support, Family Sharing"
485390,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
485890,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
495780,"Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
496680,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
497100,"Action, Adventure, Casual, Indie, Sports","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
502090,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
507380,"Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
507390,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
520530,"Action, Indie, Massively Multiplayer, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
531800,,
536410,"Violent, Gore, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
543170,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
543360,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
551080,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing"
551930,"Indie, Simulation, Sports","Single-player, Steam Trading Cards, Family Sharing"
571020,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
571870,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
575840,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
576750,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing"
579150,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
622170,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
662830,"Action, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, In-App Purchases, Remote Play Together"
1126320,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1172940,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1545450,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
1840490,"Action, Indie","Single-player, Full controller support, Family Sharing"
2067790,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
2162520,"Adventure, Casual, Indie, Simulation","Single-player, Family Sharing"
390570,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
