ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio
488280,"Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,0,99
1010860,"Action, Casual, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,0,99
1436990,"Casual, RPG, Strategy, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Family Sharing",,1.0,256,499
41900,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,1999
90500,Strategy,"Single-player, Steam Achievements, Family Sharing",,0.0,0,0
465710,"Action, Adventure, Free to Play, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Family Sharing",,1.0,0,0
475630,"Action, Free to Play, Massively Multiplayer, Strategy","Multi-player, MMO, Family Sharing",,1.0,0,0
366760,"Casual, Indie, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,499
374670,"Action, Free to Play, Indie, Early Access","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing",,1.0,0,0
433350,"Action, Casual, Free to Play","Multi-player, MMO, Steam Achievements, Steam Trading Cards, In-App Purchases",,1.0,22,0
442710,"Free to Play, Indie, Massively Multiplayer, RPG, Early Access","Multi-player, MMO, Steam Achievements, In-App Purchases",,1.0,0,0
205890,,,,,1,0
817680,"Casual, Indie, Racing, Simulation","Single-player, Partial Controller Support, Family Sharing",,0.0,0,199
80350,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,1,499
337420,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,299
363330,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,1499
364390,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,4,999
370700,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,699
374510,"Adventure, Indie","Single-player, Steam Trading Cards, Captions available, Commentary available, Family Sharing",,0.0,0,699
399230,"Action, Adventure, Casual, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99
434260,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,2,99
434310,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,799
487700,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,5,49
489360,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,3,999
491620,"Action, Casual, Indie, Racing, Sports","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing",,0.0,0,499
502740,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,499
508550,"Action, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,4,1499
514360,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing",,0.0,0,499
540610,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,2,99
554310,"Violent, Gore, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,99
555670,"Action, Adventure, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499
586790,"Action, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,99
841350,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing",,0.0,0,199
860910,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,99
944220,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,99
948900,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,499
1035610,"Action, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,199
1035930,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,99
1109360,"Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,299
1119730,Simulation,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Steam Cloud, Family Sharing",,1.0,1127,2499
1153430,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,99
1212620,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,99
1227690,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,0.0,19,2499
1290070,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,199
1299120,"Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299
1334700,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,199
1385730,"Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,299
1463120,"Adventure, Casual, Indie, Free to Play","Single-player, Steam Achievements, Captions available, Steam Cloud",,0.0,161,0
1490130,"Action, Casual, Indie, Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,1.0,1,499
1794470,"Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,74,999
254320,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing",,0.0,12,1999
330720,Strategy,"Single-player, Multi-player, Family Sharing",,1.0,4,4999
338540,"Action, Free to Play, Massively Multiplayer, RPG, Simulation, Strategy","Multi-player, MMO, Steam Trading Cards",,1.0,0,0
316430,"Action, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing",,1.0,3,899
391580,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Remote Play Together, Family Sharing",,1.0,0,104
415880,"Action, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,0,1499
418180,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,1.0,10,1499
723790,"Action, Adventure, Free to Play, Indie, Simulation, Strategy","Single-player, In-App Purchases, Steam Cloud",,0.0,8,0
858810,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Family Sharing",,0.0,645,2499
1205950,"Adventure, Casual, Indie, RPG, Early Access","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,40,1999
1213740,"Action, Indie, RPG, Early Access","Single-player, Steam Workshop, Partial Controller Support, Family Sharing",,0.0,45,1599
1222730,"Action, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards",,1.0,148,3999
1266840,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",,0.0,52,2499
1292690,"Adventure, Casual, Indie, RPG, Early Access","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,140,999
1024650,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,102,3999
2069180,"RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,0,1499
1669000,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,2602,4999
1826980,"Action, Casual, Free to Play, Massively Multiplayer, RPG, Sports","Multi-player, MMO, PvP, Online PvP, In-App Purchases",,1.0,65,
4540,,,,,3,0
13640,Action,"Single-player, Multi-player, Family Sharing",,1.0,0,0
18300,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,499
11370,"Adventure, Indie","Single-player, Family Sharing",,0.0,1,499
46430,,,,,0,499
104600,,"Single-player, Family Sharing",,0.0,3,199
205840,Adventure,"Single-player, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,2,499
105800,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,999
225360,"Action, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,999
284460,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,3,999
314650,"Casual, Indie, Simulation, Early Access","Single-player, Tracked Controller Support, VR Support, Steam Workshop, Partial Controller Support, Family Sharing",,0.0,148,2999
374030,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,2,999
384740,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Family Sharing",,0.0,0,999
395350,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,499
436230,"Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,0,2499
449000,"Casual, Free to Play, Indie, Early Access","Single-player, Captions available",,0.0,0,0
530890,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",,0.0,12,1499
567670,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,1.0,4,2999
582890,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Stats, Commentary available, Family Sharing",,0.0,2,599
202370,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,699
723610,"Casual, Free to Play, Indie, Sports","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Stats, Steam Leaderboards",,0.0,0,0
746710,Indie,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,3,499
748370,"Action, Massively Multiplayer, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Family Sharing",,1.0,0,2499
750130,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,89,3999
837380,"Utilities, Video Production","Full controller support, Tracked Controller Support, VR Only",,0.0,97,0
877200,"Action, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing",,1.0,30,2499
1347030,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Family Sharing",,0.0,6,199
313500,Strategy,"Single-player, Family Sharing",,0.0,32,499
342560,"Action, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Family Sharing",,1.0,68,2499
388080,Utilities,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud",,0.0,531,399
391270,"Adventure, Indie, Free to Play",Single-player,,0.0,0,0
363150,Simulation,"Single-player, Steam Cloud, Family Sharing",,0.0,255,5999
653950,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,1,199
726990,"Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,0
857450,"Adventure, Casual","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,3999
860620,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,0,999
891510,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,1299
502500,"Action, Simulation","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '31 Jan, 2019'}",1.0,455,5999
970500,"Action, Adventure, RPG","Single-player, Family Sharing",,0.0,6,99
730310,Action,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1.0,20,4499
1238680,Indie,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,3,2499
1307560,"Indie, RPG","Single-player, Full controller support, Family Sharing",,0.0,0,1499
1389560,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,0,99
